1,-0.91698,4.6017,6.4069
2,-0.54588,4.0007,8.8801
3,-0.72066,4.5945,7.4388
4,-1.9345,4.7884,7.9033
5,-2.4325,4.9799,9.5074
6,-7.9583,1.3958,6.1986
7,2.2362,5.4229,5.7389
8,-9.2656,8.5138,19.422
9,-10.652,9.9982,12.639
10,-2.6408,6.2608,7.4124
11,-0.23942,3.6033,5.9807
12,0.22984,-0.6177,-0.97205
13,1.2043,-5.7557,-1.482
14,7.4029,-18.498,-10.451
15,18.019,-63.602,8.0541
16,-78.451,-19.034,51.988
17,-64.442,42.107,-2.6719
18,6.3422,-16.532,12.38
19,5.9831,-12.249,7.0892
20,-4.4317,1.2019,-4.8267
21,-14.799,5.0494,-2.7557
22,-12.263,1.6065,5.1547
23,-9.8617,-0.35195,8.0685
24,-10.063,-3.213,-0.68474
25,-10.247,-3.3136,10.968
26,-9.1818,-3.5865,4.3167
27,-10.57,-2.5474,1.0774
28,-3.5506,-0.8667,-0.62489
29,-8.1116,-4.64,0.13647
30,-13.422,-4.3048,5.1451
31,-6.4332,-4.2665,2.229
32,-3.3064,-4.3048,-1.9848
33,-11.902,-17.221,8.1116
34,-4.549,-9.2177,0.50278
35,-6.1124,-7.2425,1.6017
36,-6.2441,-4.9177,0.40462
37,-6.0094,-11.035,4.8842
38,-5.1499,-8.4611,-2.6169
39,-5.9592,-8.2839,0.067038
40,-5.4277,-5.4636,4.1324
41,-2.6743,-9.1985,1.64
42,-8.6143,-6.8307,1.2474
43,-6.4859,-3.5578,0.56024
44,-7.6327,-4.7501,2.0111
45,-10.482,-4.0797,1.1588
46,-9.912,-4.5801,-0.96486
47,-6.7373,-8.9136,1.1372
48,-5.0302,-6.9815,-1.9178
49,-8.7771,-4.6136,-0.47645
50,-6.2082,-4.7022,0.78051
51,-5.9592,-6.5841,-0.90022
52,-7.5848,-4.8578,-4.0869
53,-10.53,-5.4636,-1.5538
54,-11.131,-5.0996,-4.5274
55,-8.406,-7.6399,-0.21308
56,-6.1196,-10.654,-3.4716
57,-4.9536,-5.8586,-1.391
58,-7.8602,-6.0932,0.031125
59,-8.6359,-4.9847,-0.68235
60,-8.3007,-3.3184,0.65122
61,-5.0063,-3.1843,0.50039
62,-10.843,-2.2529,0.47645
63,-12.747,-4.2569,0.65362
64,-6.9599,-9.1961,-0.16999
65,-4.3503,-5.2864,-2.8443
66,-9.4379,-4.6112,1.2737
67,-5.7676,-6.0094,0.9912
68,-7.0844,-4.8985,-3.4093
69,-11.483,-4.7022,-0.7015
70,-10.824,-4.7669,0.57221
71,-8.8849,-4.889,-0.32801
72,-9.1243,-11.088,-1.8555
73,-4.7597,-5.466,-1.8172
74,-6.0861,0.80924,0.031125
75,-4.774,-3.122,-0.2466
76,-12.438,-2.0446,2.8611
77,-10.721,-4.6088,-0.60813
78,-6.3279,-10.053,-0.35195
79,-8.904,-3.2609,-3.9672
80,-6.0238,-5.114,1.1756
81,-8.7149,-4.4796,-1.1947
82,-8.0685,-5.533,2.0638
83,-13.077,-2.3607,-1.7693
84,-12.182,-3.8235,-2.9544
85,-7.7764,-5.5498,1.1061
86,-8.7915,-13.661,-0.99838
87,-11.598,-2.2266,-0.71826
88,-5.952,-0.33758,-0.56264
89,-6.6631,-2.624,-1.336
90,-18.869,-4.5107,5.7844
91,-11.186,-4.5514,5.0159
92,-4.2952,-7.3454,-2.5067
93,-9.1219,-3.5889,-2.0901
94,-3.9887,-3.9504,1.6161
95,-8.4252,-5.5689,-1.7166
96,-12.198,-3.7541,-1.6688
97,-12.17,-3.1005,0.8667
98,-8.9807,-4.9799,-0.17717
99,-9.3422,-12.902,-0.9505
100,-7.6279,-4.3072,-0.5363
101,-5.4348,1.1013,-0.15802
102,-5.1787,-3.541,-0.63207
103,-15.376,-3.0023,3.4405
104,-11.274,-1.8603,-0.28491
105,-6.5362,-8.1211,-1.6209
106,-6.1292,-5.1332,-3.3519
107,-7.1156,-3.1963,0.36392
108,-7.5393,-6.2058,0.12689
109,-9.5289,-5.4348,2.2841
110,-12.687,-0.73981,-0.91937
111,-11.612,-3.8858,-1.7166
112,-10.068,-8.2408,-1.0798
113,-6.0525,-11.246,0.50997
114,-9.8114,0.67277,0.057461
115,-5.0973,-1.834,0.34955
116,-5.2241,-2.1308,0.1221
117,-17.478,-2.8276,6.1914
118,-10.341,-9.086,-0.83318
119,-5.8275,-4.537,-3.9169
120,-7.7788,-4.3838,-0.50278
121,-8.4851,-3.96,2.411
122,-7.5202,-4.9728,-1.2019
123,-13.29,-0.56503,-1.2689
124,-12.002,-4.2832,-2.5714
125,-9.1171,-5.4516,-0.064643
126,-9.1866,-14.585,-1.2306
127,-11.399,-0.53151,-0.21787
128,-5.4564,-0.52433,0.23224
129,-3.881,-2.6217,-0.75657
130,-20.458,-3.4069,5.8083
131,-11.588,-5.9783,1.3192
132,-5.7126,-6.6415,-1.7717
133,-8.3294,-5.466,-2.5594
134,-5.0494,-2.581,4.4412
135,-7.8099,-5.442,-5.387
136,-12.754,-0.81882,0.85712
137,-13.379,-1.4629,-1.3791
138,-8.5952,-4.7094,0.34237
139,-11.961,-15.649,-0.32561
140,-7.865,-3.5267,-2.6815
141,-3.9002,2.7414,-1.142
142,-4.4508,-2.3727,-0.77093
143,-20.832,-2.217,5.0063
144,-10.597,-4.2904,5.0829
145,-5.1188,-8.2408,-1.8627
146,-9.3134,-1.1037,-4.2258
147,-3.122,-5.0781,3.3567
148,-6.924,-4.4819,-2.8395
149,-9.4595,-3.3758,1.1229
150,-11.466,-1.2043,0.29209
151,-9.8737,-4.3263,-2.3774
152,-12.287,-10.07,-3.4189
153,-5.1475,-7.9009,0.76375
154,-6.4117,2.4541,0.44772
155,-4.9249,-3.0239,-1.2258
156,-7.9511,-3.0119,1.1468
157,-12.601,-2.0446,0.10774
158,-10.367,-9.1842,-2.1237
159,-8.2624,-4.5394,-3.4788
160,-5.1475,-3.8211,1.154
161,-7.0294,-6.1531,0.007183
162,-11.1,-3.5721,1.6712
163,-11.923,0.65841,-0.81163
164,-11.26,-6.2249,-1.0965
165,-11.473,-12.926,-1.6712
166,-5.0087,-6.8115,-0.42617
167,-6.2201,2.1332,0.42138
168,-4.5059,-2.8635,-1.1684
169,-7.7428,-1.7454,0.50997
170,-7.8626,-1.9393,1.2881
171,-6.0262,-8.0589,-1.9944
172,-8.4324,-2.7198,-3.7134
173,-2.6121,-6.2297,6.9145
174,-8.2696,-4.9297,-3.1747
175,-10.302,-3.0765,0.59616
176,-11.569,-0.71587,1.1325
177,-11.581,-4.5418,-2.0901
178,-12.457,-10.063,-1.743
179,-5.4971,-7.7428,-0.17717
180,-6.8929,2.399,-0.59376
181,-3.7469,-1.8004,-0.14844
182,-6.6655,-2.2314,-0.088585
183,-14.878,-2.162,2.5905
184,-10.005,-9.9216,-2.9568
185,-7.9871,-4.3646,-4.2473
186,-6.3375,-3.8523,-0.52672
187,-6.3973,-5.2649,1.561
188,-9.7875,-5.0494,0.91219
189,-12.088,-0.42856,-1.6328
190,-12.735,-2.1213,-2.7629
191,-9.5624,-6.6679,-0.093374
192,-10.436,-13.922,1.0247
193,-11.238,-0.31604,-0.30167
194,-4.4029,0.89304,0.016759
195,-5.8155,-2.1668,0.44293
196,-19.388,-5.5617,7.106
197,-12.857,-4.7597,6.0861
198,-3.9911,-6.0741,-2.3846
199,-10.063,-2.7222,-1.6879
200,-2.9928,-4.3766,2.4349
201,-7.762,-5.1092,-3.3615
202,-13.103,-3.6823,-1.3934
203,-14.983,-2.2745,-1.9465
204,-8.5162,-5.3367,1.755
205,-11.66,-13.159,0
206,-6.7756,-3.7613,-1.889
207,-3.3878,1.8651,-0.49321
208,-7.3382,-3.4955,-0.25857
209,-17.899,-4.4819,6.7852
210,-11.231,-2.4612,3.2777
211,-6.5888,-8.023,-1.3599
212,-10.374,-3.8475,-0.79248
213,-3.0167,-3.2034,2.6767
214,-8.2169,-5.1571,-1.3216
215,-12.33,-3.8475,-1.1277
216,-13.709,-2.9257,1.2665
217,-9.086,-4.0869,-0.28491
218,-12.265,-14.7,0.098162
219,-7.8937,-3.237,-0.80685
220,-3.1005,2.2673,-0.86191
221,-7.197,-4.3958,0.18435
222,-17.485,-5.1116,6.9025
223,-13.484,-2.0399,3.0263
224,-3.6703,-7.1227,-0.63686
225,-10.532,-4.707,-0.76614
226,-2.4972,-4.1946,1.561
227,-8.0469,-5.9233,-1.0678
228,-12.989,-2.2745,-0.57221
229,-15.206,-1.9752,-1.3096
230,-9.0309,-4.9895,0.050278
231,-11.636,-12.893,-1.3455
232,-3.0885,-5.2122,-0.36152
233,-4.9177,3.8786,-0.46926
234,-4.3551,-3.3902,0.10534
235,-14.399,-4.1611,5.4827
236,-12.632,-3.5482,-0.41898
237,-3.5147,-8.5138,-0.56982
238,-9.1913,-4.3407,-3.055
239,-4.3598,-3.9121,3.814
240,-8.1379,-5.3606,-0.40701
241,-11.028,-3.7373,-2.0446
242,-11.854,-2.6695,-0.10295
243,-9.8138,-3.6799,-2.2051
244,-11.042,-11.545,-0.75896
245,-1.0678,-8.1259,-1.4365
246,-8.9687,2.2865,0.83558
247,-3.5458,-0.94332,-0.77572
248,-11.976,-2.6647,2.2889
249,-8.667,-3.8211,-1.0774
250,-6.5003,-7.9416,-1.6496
251,-8.7101,-3.5889,-4.3263
252,-5.6407,-3.4476,2.9784
253,-7.3478,-5.217,-0.95529
254,-10.848,-4.3407,1.6257
255,-13.467,-0.44772,-0.22506
256,-11.384,-2.7198,-3.1771
257,-12.467,-11.509,-2.5714
258,-4.6304,-8.904,1.7957
259,-6.6343,2.8299,0.040701
260,-4.3263,-1.5179,-0.47884
261,-7.003,-1.6544,0.16999
262,-10.06,-2.6647,3.7804
263,-19.58,-7.1275,6.9743
264,-15.818,-5.047,6.0094
265,-16.525,-6.3614,4.4987
266,-11.03,-2.8299,0.32082
267,-11.89,-3.0694,3.8523
268,-11.358,-5.9376,0.82361
269,-9.2512,-7.9511,-1.2546
270,-6.3135,-7.2544,-1.798
271,-4.9871,-5.7844,-1.4245
272,-6.1124,-4.3694,-2.5786
273,-7.501,-3.4189,-2.9688
274,-8.0732,-3.8427,-3.6057
275,-9.0405,-4.8411,-2.8683
276,-7.6998,-4.6208,-1.1875
277,-6.1746,-4.13,0.27533
278,-4.8842,-4.4317,2.6719
279,-3.4955,-4.877,3.1532
280,-6.2991,-2.806,2.1332
281,-8.7819,-3.1412,0.53151
282,-9.1004,-4.6878,-2.3583
283,-7.8027,-4.8004,-2.3439
284,-7.7907,-4.6471,-0.86909
285,-8.4874,-4.9991,0.66798
286,-8.7724,-5.6216,1.9848
287,-9.7564,-4.7693,0.75896
288,-12.878,-2.9568,-1.3096
289,-14.212,-1.1085,-2.4445
290,-13.544,-0.11013,0.11732
291,-12.474,-0.47166,0.23703
292,-13.987,-1.5251,-1.008
293,-12.996,-1.9202,-2.8611
294,-11.662,-3.4093,-2.7054
295,-9.5936,-4.9823,-2.0518
296,-8.9064,-5.8682,-0.019154
297,-9.6869,-7.6662,1.0798
298,-11.255,-10.12,-0.21787
299,-11.224,-12.359,-0.29928
300,-10.444,-14.54,0.65122
301,-7.513,-13.743,0.98881
302,-3.6105,-10.075,-0.94571
303,-4.4796,-6.4715,0.023942
304,-6.1699,-3.5386,-2.6193
305,-11.023,-1.087,-1.9896
306,-11.377,1.7621,0.35674
307,-7.2808,3.462,0.32082
308,-5.3032,3.2609,-0.35434
309,-4.6112,1.6065,-0.21308
310,-5.0278,-0.89304,-0.80924
311,-5.102,-2.7964,-0.85473
312,-5.4157,-3.055,-1.0271
313,-5.7868,-2.2266,-0.17238
314,-5.7006,-1.4676,1.4844
315,-7.7189,-1.6927,0.35434
316,-15.991,-4.5107,7.8793
317,-18.215,-5.2553,9.1674
318,-14.863,-4.9584,6.1842
319,-11.461,-2.885,3.3591
320,-9.6774,-3.0742,0.47405
321,-13.216,-5.205,4.0893
322,-10.889,-8.3127,-2.9425
323,-10.238,-8.4348,-1.4988
324,-7.7069,-7.0509,-0.95768
325,-5.6575,-5.7604,-3.3351
326,-5.8993,-4.2306,-5.2625
327,-6.1507,-3.6512,-4.6998
328,-8.7005,-4.9847,-2.6097
329,-9.1698,-5.4731,0.026336
330,-6.6702,-4.5394,1.6161
